"Participant_Public_ID","Participant_Private_ID","Mode","Condition","target_sex","First_Image","Second_Image","Identity","Identity_answer","Correct_Identity","Occupation","Social_Status","Reaction_time"
110474100,8995286,"test","MDK","male","CFD_M-213-N.png","CFD_M-237-N.png","Diff","Diff","yes","פחח","LOW",483.31399999998393
110474100,8995286,"test","MDK","male","IFD_M-084-N.png","IFD_M-086-N.png","Diff","Diff","yes","אדריכל","HIGH",633.30799999999
110474100,8995286,"test","MDK","male","IFD_M-075-N.png","IFD_M-075-N.png","Same","Same","yes","עורך דין","HIGH",483.31400000001304
110474100,8995286,"test","MDK","male","CFD_M-235-N.png","CFD_M-210-N.png","Diff","Diff","yes","קופאי","LOW",616.6420000000217
110474100,8995286,"test","MDK","male","CFD_M-200-N.png","CFD_M-200-N.png","Same","Same","yes","עובד מפעל","LOW",566.6439999999711
110474100,8995286,"test","MDK","male","IFD_M-114-N.png","CFD_M-250-N.png","Diff","Diff","yes","רוכל","LOW",616.6419999999925
110474100,8995286,"test","MDK","male","CFD_M-222-N.png","IFD_M-113-N.png","Diff","Diff","yes","פיזיקאי","HIGH",566.6439999999711
110474100,8995286,"test","MDK","male","IFD_M-105-N.png","IFD_M-100-N.png","Diff","Diff","yes","מנקה","LOW",566.6440000000293
110474100,8995286,"test","MDK","male","CFD_M-248-N.png","IFD_M-036-N.png","Diff","Diff","yes","עובד אשפה","LOW",516.6460000000079
110474100,8995286,"test","MDK","male","IFD_M-017-N.png","IFD_M-017-N.png","Same","Same","yes","נהג מונית","LOW",416.6500000000233
110474100,8995286,"test","MDK","male","CFD_M-243-N.png","CFD_M-221-N.png","Diff","Diff","yes","פועל בניין","LOW",483.31400000001304
110474100,8995286,"test","MDK","male","CFD_M-227-N.png","CFD_M-227-N.png","Same","Same","yes","רופא שיניים","HIGH",483.3139999999548
110474100,8995286,"test","MDK","male","IFD_M-049-N.png","IFD_M-049-N.png","Same","Same","yes","נהג משאית","LOW",399.98400000005495
110474100,8995286,"test","MDK","male","IFD_M-039-N.png","IFD_M-039-N.png","Same","Same","yes","פסיכולוג","HIGH",383.3180000000284
110474100,8995286,"test","MDK","male","CFD_M-202-N.png","CFD_M-246-N.png","Diff","Diff","yes","סמנכל כספים","HIGH",483.31400000001304
110474100,8995286,"test","MDK","male","CFD_M-225-N.png","CFD_M-225-N.png","Same","Same","yes","קצב","LOW",533.3119999999763
110474100,8995286,"test","MDK","male","IFD_M-087-N.png","IFD_M-087-N.png","Same","Same","yes","פחח","LOW",449.98200000001816
110474100,8995286,"test","MDK","male","CFD_M-231-N.png","IFD_M-042-N.png","Diff","Diff","yes","קופאי","LOW",533.3119999999763
110474100,8995286,"test","MDK","male","IFD_M-117-N.png","CFD_M-230-N.png","Diff","Diff","yes","מדען נתונים","HIGH",533.3119999999763
110474100,8995286,"test","MDK","male","CFD_M-211-N.png","CFD_M-211-N.png","Same","Same","yes","מדען","HIGH",499.9799999999814
110474100,8995286,"test","MDK","male","IFD_M-067-N.png","IFD_M-018-N.png","Diff","Diff","yes","מרצה באוניברסיטה","HIGH",549.9780000000028
110474100,8995286,"test","MDK","male","IFD_M-097-N.png","CFD_M-218-N.png","Diff","Diff","yes","רופא","HIGH",466.6479999999865
110474100,8995286,"test","MDK","male","CFD_M-212-N.png","IFD_M-107-N.png","Diff","Diff","yes","עובד מפעל","LOW",516.6460000000079
110474100,8995286,"test","MDK","male","CFD_M-236-N.png","CFD_M-236-N.png","Same","Same","yes","רוכל","LOW",599.975999999966
110474347,8995278,"test","FDK","female","IFD_F-099-N.png","IFD_F-038-N.png","Diff","Diff","yes","מנקה","LOW",500.0339999999997
110474347,8995278,"test","FDK","female","IFD_F-004-N.png","IFD_F-004-N.png","Same","Same","yes","עובדת אשפה","LOW",499.9850000000006
110474347,8995278,"test","FDK","female","IFD_F-092-N.png","IFD_F-092-N.png","Same","Diff","no","אדריכלית","HIGH",733.3380000000034
110474347,8995278,"test","FDK","female","IFD_F-006-N.png","IFD_F-116-N.png","Diff","Diff","yes","עורכת דין","HIGH",833.3589999999967
110474347,8995278,"test","FDK","female","IFD_F-053-N.png","IFD_F-095-N.png","Diff","Diff","yes","נהגת מונית","LOW",766.6499999999942
110474347,8995278,"test","FDK","female","IFD_F-027-N.png","IFD_F-106-N.png","Diff","Diff","yes","פועלת בניין","LOW",566.6729999999807
110474347,8995278,"test","FDK","female","IFD_F-030-N.png","IFD_F-030-N.png","Same","Same","yes","נהגת משאית","LOW",583.380999999994
110474347,8995278,"test","FDK","female","IFD_F-074-N.png","IFD_F-074-N.png","Same","Same","yes","פיזיקאית","HIGH",533.3250000000116
110474347,8995278,"test","FDK","female","IFD_F-064-N.png","IFD_F-064-N.png","Same","Same","yes","רופאת שיניים","HIGH",583.3329999999842
110474347,8995278,"test","FDK","female","IFD_F-104-N.png","IFD_F-019-N.png","Diff","Diff","yes","פסיכולוגית","HIGH",633.2819999999774
110474347,8995278,"test","FDK","female","IFD_F-109-N.png","IFD_F-109-N.png","Same","Same","yes","קצבית","LOW",766.6230000000214
110474347,8995278,"test","FDK","female","IFD_F-080-N.png","IFD_F-080-N.png","Same","Same","yes","פחחית","LOW",499.99499999999534
110474347,8995278,"test","FDK","female","IFD_F-029-N.png","IFD_F-029-N.png","Same","Same","yes","קופאית","LOW",649.9839999999967
110474347,8995278,"test","FDK","female","IFD_F-012-N.png","IFD_F-102-N.png","Diff","Diff","yes","סמנכלית כספים","HIGH",650.0089999999909
110474347,8995278,"test","FDK","female","IFD_F-054-N.png","IFD_F-054-N.png","Same","Same","yes","מדענית נתונים","HIGH",716.6600000000035
110474347,8995278,"test","FDK","female","IFD_F-079-N.png","IFD_F-083-N.png","Diff","Diff","yes","מדענית","HIGH",683.3260000000009
110474347,8995278,"test","FDK","female","IFD_F-068-N.png","IFD_F-009-N.png","Diff","Diff","yes","מרצה באוניברסיטה","HIGH",816.6440000000002
110474347,8995278,"test","FDK","female","IFD_F-059-N.png","IFD_F-059-N.png","Same","Same","yes","רופאה","HIGH",616.6660000000265
110474347,8995278,"test","FDK","female","IFD_F-048-N.png","IFD_F-048-N.png","Same","Same","yes","עובדת מפעל","LOW",850.0279999999912
110474347,8995278,"test","FDK","female","IFD_F-057-N.png","IFD_F-057-N.png","Same","Same","yes","רוכלת","LOW",600.0019999999786
110474347,8995278,"test","FDK","female","IFD_F-131-N.png","IFD_F-082-N.png","Diff","Diff","yes","אדריכלית","HIGH",550.0109999999986
110474347,8995278,"test","FDK","female","IFD_F-115-N.png","IFD_F-115-N.png","Same","Same","yes","עורכת דין","HIGH",699.9649999999674
110474347,8995278,"test","FDK","female","IFD_F-090-N.png","IFD_F-081-N.png","Diff","Same","no","מנקה","LOW",633.2949999999837
110474347,8995278,"test","FDK","female","IFD_F-060-N.png","IFD_F-011-N.png","Diff","Diff","yes","עובדת אשפה","LOW",633.3169999999809
110474347,8995278,"test","FDK","female","IFD_F-007-N.png","IFD_F-007-N.png","Same","Same","yes","נהגת מונית","LOW",666.6660000000265
110474347,8995278,"test","FDK","female","IFD_F-037-N.png","IFD_F-078-N.png","Diff","Diff","yes","פועלת בניין","LOW",599.9639999999781
110474347,8995278,"test","FDK","female","IFD_F-055-N.png","IFD_F-050-N.png","Diff","Diff","yes","פיזיקאית","HIGH",733.3170000000391
110474347,8995278,"test","FDK","female","IFD_F-022-N.png","IFD_F-063-N.png","Diff","Diff","yes","רופאת שיניים","HIGH",533.3550000000396
110474347,8995278,"test","FDK","female","IFD_F-112-N.png","IFD_F-112-N.png","Same","Same","yes","פסיכולוגית","HIGH",483.3410000000149
110474347,8995278,"test","FDK","female","IFD_F-058-N.png","IFD_F-058-N.png","Same","Same","yes","סמנכלית כספים","HIGH",633.3209999999963
110474347,8995278,"test","FDK","female","IFD_F-094-N.png","IFD_F-094-N.png","Same","Same","yes","נהגת משאית","LOW",583.3289999999688
110474347,8995278,"test","FDK","female","IFD_F-070-N.png","IFD_F-070-N.png","Same","Same","yes","קצבית","LOW",783.3230000000331
110474347,8995278,"test","FDK","female","IFD_F-005-N.png","IFD_F-093-N.png","Diff","Diff","yes","מדענית נתונים","HIGH",883.3239999999641
110474347,8995278,"test","FDK","female","IFD_F-065-N.png","IFD_F-072-N.png","Diff","Diff","yes","פחחית","LOW",849.994000000006
110474347,8995278,"test","FDK","female","IFD_F-125-N.png","IFD_F-103-N.png","Diff","Diff","yes","מרצה באוניברסיטה","HIGH",649.9949999999953
110474347,8995278,"test","FDK","female","IFD_F-034-N.png","IFD_F-034-N.png","Same","Same","yes","קופאית","LOW",616.6199999999953
110474347,8995278,"test","FDK","female","IFD_F-096-N.png","IFD_F-110-N.png","Diff","Diff","yes","עובדת מפעל","LOW",649.9869999999646
110474347,8995278,"test","FDK","female","IFD_F-088-N.png","IFD_F-010-N.png","Diff","Diff","yes","רוכלת","LOW",633.3300000000163
110474347,8995278,"test","FDK","female","IFD_F-098-N.png","IFD_F-040-N.png","Diff","Diff","yes","רופאה","HIGH",616.640000000014
110474412,8995259,"test","FDK","female","IFD_F-024-N.png","IFD_F-079-N.png","Diff","Diff","yes","מנקה","LOW",499.3709999999992
110474412,8995259,"test","FDK","female","IFD_F-102-N.png","IFD_F-102-N.png","Same","Same","yes","אדריכלית","HIGH",582.4799999999959
110474412,8995259,"test","FDK","female","IFD_F-115-N.png","IFD_F-115-N.png","Same","Same","yes","עובדת אשפה","LOW",382.68700000000536
110474412,8995259,"test","FDK","female","IFD_F-074-N.png","IFD_F-074-N.png","Same","Same","yes","עורכת דין","HIGH",366.14400000000023
110474412,8995259,"test","FDK","female","IFD_F-094-N.png","IFD_F-078-N.png","Diff","Diff","yes","נהגת מונית","LOW",682.2989999999991
110474412,8995259,"test","FDK","female","IFD_F-060-N.png","IFD_F-005-N.png","Diff","Diff","yes","פועלת בניין","LOW",515.9569999999949
110474412,8995259,"test","FDK","female","IFD_F-099-N.png","IFD_F-099-N.png","Same","Same","yes","פיזיקאית","HIGH",549.1689999999944
110474412,8995259,"test","FDK","female","IFD_F-016-N.png","IFD_F-016-N.png","Same","Same","yes","רופאת שיניים","HIGH",665.5760000000009
110474412,8995259,"test","FDK","female","IFD_F-009-N.png","IFD_F-010-N.png","Diff","Diff","yes","פסיכולוגית","HIGH",499.11000000001513
110474412,8995259,"test","FDK","female","IFD_F-004-N.png","IFD_F-004-N.png","Same","Same","yes","סמנכלית כספים","HIGH",632.3990000000049
110474412,8995259,"test","FDK","female","IFD_F-053-N.png","IFD_F-034-N.png","Diff","Diff","yes","נהגת משאית","LOW",449.3059999999823
110474412,8995259,"test","FDK","female","IFD_F-059-N.png","IFD_F-083-N.png","Diff","Diff","yes","מדענית נתונים","HIGH",482.64199999999255
110474412,8995259,"test","FDK","female","IFD_F-026-N.png","IFD_F-026-N.png","Same","Same","yes","קצבית","LOW",865.4109999999928
110474412,8995259,"test","FDK","female","IFD_F-082-N.png","IFD_F-081-N.png","Diff","Diff","yes","מדענית","HIGH",432.51700000002165
110474412,8995259,"test","FDK","female","IFD_F-076-N.png","IFD_F-088-N.png","Diff","Diff","yes","מרצה באוניברסיטה","HIGH",515.8060000000114
110474412,8995259,"test","FDK","female","IFD_F-037-N.png","IFD_F-037-N.png","Same","Same","yes","פחחית","LOW",466.0030000000261
110474412,8995259,"test","FDK","female","IFD_F-012-N.png","IFD_F-012-N.png","Same","Same","yes","קופאית","LOW",399.3640000000014
110474412,8995259,"test","FDK","female","IFD_F-072-N.png","IFD_F-072-N.png","Same","Same","yes","עובדת מפעל","LOW",432.4500000000117
110474412,8995259,"test","FDK","female","IFD_F-065-N.png","IFD_F-052-N.png","Diff","Diff","yes","רופאה","HIGH",532.6180000000168
110474412,8995259,"test","FDK","female","IFD_F-038-N.png","IFD_F-038-N.png","Same","Same","yes","אדריכלית","HIGH",599.005999999994
110474412,8995259,"test","FDK","female","IFD_F-093-N.png","IFD_F-090-N.png","Diff","Diff","yes","רוכלת","LOW",432.70000000004075
110474412,8995259,"test","FDK","female","IFD_F-068-N.png","IFD_F-068-N.png","Same","Same","yes","מנקה","LOW",516.0139999999665
110474412,8995259,"test","FDK","female","IFD_F-023-N.png","IFD_F-029-N.png","Diff","Diff","yes","עובדת אשפה","LOW",632.4180000000051
110474412,8995259,"test","FDK","female","IFD_F-104-N.png","IFD_F-063-N.png","Diff","Diff","yes","נהגת מונית","LOW",515.9619999999995
110474412,8995259,"test","FDK","female","IFD_F-055-N.png","IFD_F-048-N.png","Diff","Diff","yes","פועלת בניין","LOW",449.2960000000312
110474412,8995259,"test","FDK","female","IFD_F-125-N.png","IFD_F-125-N.png","Same","Same","yes","עורכת דין","HIGH",732.1900000000023
110474412,8995259,"test","FDK","female","IFD_F-064-N.png","IFD_F-064-N.png","Same","Same","yes","נהגת משאית","LOW",649.1900000000023
110474412,8995259,"test","FDK","female","IFD_F-006-N.png","IFD_F-006-N.png","Same","Same","yes","פיזיקאית","HIGH",432.64400000002934
110474412,8995259,"test","FDK","female","IFD_F-092-N.png","IFD_F-080-N.png","Diff","Diff","yes","רופאת שיניים","HIGH",482.6230000000214
110474412,8995259,"test","FDK","female","IFD_F-070-N.png","IFD_F-011-N.png","Diff","Diff","yes","פסיכולוגית","HIGH",565.875
110474412,8995259,"test","FDK","female","IFD_F-116-N.png","IFD_F-056-N.png","Diff","Diff","yes","סמנכלית כספים","HIGH",582.4629999999888
110474412,8995259,"test","FDK","female","IFD_F-103-N.png","IFD_F-058-N.png","Diff","Diff","yes","מדענית נתונים","HIGH",449.38099999999395
110474412,8995259,"test","FDK","female","IFD_F-054-N.png","IFD_F-054-N.png","Same","Same","yes","קצבית","LOW",599.0690000000177
110474412,8995259,"test","FDK","female","IFD_F-109-N.png","IFD_F-109-N.png","Same","Same","yes","מדענית","HIGH",416.10600000002887
110474412,8995259,"test","FDK","female","IFD_F-027-N.png","IFD_F-027-N.png","Same","Same","yes","פחחית","LOW",499.3969999999972
110474412,8995259,"test","FDK","female","IFD_F-050-N.png","IFD_F-112-N.png","Diff","Diff","yes","קופאית","LOW",399.423999999999
110474412,8995259,"test","FDK","female","IFD_F-040-N.png","IFD_F-040-N.png","Same","Same","yes","מרצה באוניברסיטה","HIGH",432.7029999999795
110474412,8995259,"test","FDK","female","IFD_F-098-N.png","IFD_F-071-N.png","Diff","Diff","yes","רופאה","HIGH",565.8980000000447
110474412,8995259,"test","FDK","female","IFD_F-022-N.png","IFD_F-077-N.png","Diff","Diff","yes","עובדת מפעל","LOW",532.6719999999623
110474412,8995259,"test","FDK","female","IFD_F-073-N.png","IFD_F-073-N.png","Same","Same","yes","רוכלת","LOW",366.1609999999637
110474167,8995308,"test","MKD","male","IFD_M-044-N.png","IFD_M-044-N.png","Same","Same","yes","אדריכל","HIGH",366.5499999999883
110474167,8995308,"test","MKD","male","CFD_M-232-N.png","CFD_M-232-N.png","Same","Same","yes","עורך דין","HIGH",383.22699999999895
110474167,8995308,"test","MKD","male","CFD_M-211-N.png","CFD_M-231-N.png","Diff","Diff","yes","רופא שיניים","HIGH",866.3989999999903
110474167,8995308,"test","MKD","male","IFD_M-114-N.png","IFD_M-028-N.png","Diff","Same","no","מנקה","LOW",883.0629999999946
110474167,8995308,"test","MKD","male","CFD_M-248-N.png","CFD_M-225-N.png","Diff","Diff","yes","פסיכולוג","HIGH",433.2000000000117
110474167,8995308,"test","MKD","male","IFD_M-032-N.png","CFD_M-252-N.png","Diff","Diff","yes","עובד אשפה","LOW",750.8780000000261
110474167,8995308,"test","MKD","male","IFD_M-049-N.png","IFD_M-017-N.png","Diff","Diff","yes","סמנכל כספים","HIGH",566.4919999999984
110474167,8995308,"test","MKD","male","IFD_M-018-N.png","IFD_M-100-N.png","Diff","Diff","yes","נהג מונית","LOW",816.4180000000051
110474167,8995308,"test","MKD","male","CFD_M-246-N.png","IFD_M-042-N.png","Diff","Diff","yes","פועל בניין","LOW",583.1589999999851
110474167,8995308,"test","MKD","male","CFD_M-200-N.png","CFD_M-200-N.png","Same","Same","yes","נהג משאית","LOW",549.8239999999932
110474167,8995308,"test","MKD","male","IFD_M-046-N.png","IFD_M-046-N.png","Same","Same","yes","קצב","LOW",333.2710000000079
110474167,8995308,"test","MKD","male","IFD_M-086-N.png","IFD_M-086-N.png","Same","Same","yes","מדען נתונים","HIGH",316.5330000000249
110474167,8995308,"test","MKD","male","IFD_M-062-N.png","IFD_M-062-N.png","Same","Same","yes","מדען","HIGH",283.23100000002887
110474167,8995308,"test","MKD","male","CFD_M-218-N.png","CFD_M-224-N.png","Diff","Diff","yes","פחח","LOW",433.1680000000051
110474167,8995308,"test","MKD","male","IFD_M-039-N.png","IFD_M-039-N.png","Same","Same","yes","מרצה באוניברסיטה","HIGH",416.4799999999814
110474167,8995308,"test","MKD","male","IFD_M-015-N.png","IFD_M-033-N.png","Diff","Diff","yes","קופאי","LOW",433.1720000000205
110474167,8995308,"test","MKD","male","IFD_M-067-N.png","CFD_M-220-N.png","Diff","Diff","yes","עובד מפעל","LOW",816.4009999999835
110474167,8995308,"test","MKD","male","CFD_M-223-N.png","CFD_M-223-N.png","Same","Same","yes","רופא","HIGH",533.137000000017
110474167,8995308,"test","MKD","male","IFD_M-087-N.png","IFD_M-117-N.png","Diff","Diff","yes","אדריכל","HIGH",483.1930000000284
110474167,8995308,"test","MKD","male","CFD_M-222-N.png","CFD_M-243-N.png","Diff","Diff","yes","עורך דין","HIGH",466.5480000000098
110474167,8995308,"test","MKD","male","CFD_M-221-N.png","CFD_M-242-N.png","Diff","Diff","yes","רוכל","LOW",483.18599999998696
110474167,8995308,"test","MKD","male","CFD_M-251-N.png","CFD_M-238-N.png","Diff","Diff","yes","פיזיקאי","HIGH",549.8399999999674
110474167,8995308,"test","MKD","male","CFD_M-212-N.png","CFD_M-212-N.png","Same","Same","yes","רופא שיניים","HIGH",616.4530000000377
110474167,8995308,"test","MKD","male","IFD_M-066-N.png","IFD_M-066-N.png","Same","Same","yes","מנקה","LOW",399.83699999999953
110474167,8995308,"test","MKD","male","CFD_M-213-N.png","CFD_M-213-N.png","Same","Same","yes","פסיכולוג","HIGH",399.9190000000526
110474167,8995308,"test","MKD","male","IFD_M-069-N.png","IFD_M-113-N.png","Diff","Diff","yes","עובד אשפה","LOW",649.7949999999837
110474167,8995308,"test","MKD","male","CFD_M-253-N.png","CFD_M-253-N.png","Same","Same","yes","נהג מונית","LOW",499.8649999999907
110474167,8995308,"test","MKD","male","CFD_M-236-N.png","CFD_M-236-N.png","Same","Same","yes","פועל בניין","LOW",649.8310000000056
110474167,8995308,"test","MKD","male","CFD_M-247-N.png","CFD_M-247-N.png","Same","Same","yes","סמנכל כספים","HIGH",333.29799999995157
110474167,8995308,"test","MKD","male","CFD_M-206-N.png","CFD_M-235-N.png","Diff","Diff","yes","מדען נתונים","HIGH",716.4330000000191
110474167,8995308,"test","MKD","male","IFD_M-105-N.png","IFD_M-105-N.png","Same","Same","yes","נהג משאית","LOW",349.9189999999944
110474167,8995308,"test","MKD","male","CFD_M-250-N.png","CFD_M-214-N.png","Diff","Diff","yes","קצב","LOW",866.3619999999646
110474167,8995308,"test","MKD","male","CFD_M-201-N.png","CFD_M-201-N.png","Same","Same","yes","פחח","LOW",333.1930000000284
110474167,8995308,"test","MKD","male","CFD_M-216-N.png","CFD_M-216-N.png","Same","Same","yes","מדען","HIGH",349.8870000000461
110474167,8995308,"test","MKD","male","CFD_M-202-N.png","CFD_M-202-N.png","Same","Same","yes","קופאי","LOW",383.1969999999856
110474167,8995308,"test","MKD","male","IFD_M-097-N.png","IFD_M-108-N.png","Diff","Diff","yes","מרצה באוניברסיטה","HIGH",666.4670000000042
110474167,8995308,"test","MKD","male","IFD_M-084-N.png","IFD_M-084-N.png","Same","Same","yes","עובד מפעל","LOW",383.2270000000135
110474167,8995308,"test","MKD","male","CFD_M-239-N.png","IFD_M-020-N.png","Diff","Diff","yes","רוכל","LOW",599.8780000000261
110474167,8995308,"test","MKD","male","IFD_M-045-N.png","IFD_M-045-N.png","Same","Same","yes","רופא","HIGH",383.1969999999856
110474403,8995305,"test","MDK","male","IFD_M-069-N.png","CFD_M-220-N.png","Diff","Diff","yes","מנקה","LOW",433.423999999999
110474403,8995305,"test","MDK","male","CFD_M-253-N.png","IFD_M-075-N.png","Diff","Diff","yes","עובד אשפה","LOW",349.81699999999546
110474403,8995305,"test","MDK","male","CFD_M-251-N.png","CFD_M-231-N.png","Diff","Diff","yes","נהג מונית","LOW",450.099000000002
110474403,8995305,"test","MDK","male","IFD_M-018-N.png","IFD_M-018-N.png","Same","Same","yes","אדריכל","HIGH",333.2740000000049
110474403,8995305,"test","MDK","male","CFD_M-216-N.png","IFD_M-084-N.png","Diff","Diff","yes","עורך דין","HIGH",382.8859999999986
110474403,8995305,"test","MDK","male","IFD_M-017-N.png","IFD_M-032-N.png","Diff","Diff","yes","פיזיקאי","HIGH",416.554999999993
110474403,8995305,"test","MDK","male","IFD_M-028-N.png","IFD_M-028-N.png","Same","Same","yes","רופא שיניים","HIGH",333.0480000000098
110474403,8995305,"test","MDK","male","CFD_M-210-N.png","IFD_M-036-N.png","Diff","Diff","yes","פועל בניין","LOW",333.36900000000605
110474403,8995305,"test","MDK","male","IFD_M-020-N.png","IFD_M-020-N.png","Same","Same","yes","נהג משאית","LOW",349.78899999998976
110474403,8995305,"test","MDK","male","IFD_M-015-N.png","IFD_M-015-N.png","Same","Same","yes","קצב","LOW",283.16399999998976
110474403,8995305,"test","MDK","male","CFD_M-227-N.png","CFD_M-214-N.png","Diff","Diff","yes","פחח","LOW",416.33400000000256
110474403,8995305,"test","MDK","male","IFD_M-049-N.png","IFD_M-045-N.png","Diff","Same","no","קופאי","LOW",333.36800000001676
110474403,8995305,"test","MDK","male","IFD_M-108-N.png","CFD_M-221-N.png","Diff","Diff","yes","עובד מפעל","LOW",416.2609999999986
110474403,8995305,"test","MDK","male","IFD_M-067-N.png","IFD_M-067-N.png","Same","Same","yes","פסיכולוג","HIGH",349.67599999997765
110474403,8995305,"test","MDK","male","CFD_M-211-N.png","CFD_M-211-N.png","Same","Same","yes","רוכל","LOW",316.41399999998976
110474403,8995305,"test","MDK","male","CFD_M-235-N.png","CFD_M-235-N.png","Same","Same","yes","מנקה","LOW",349.7300000000105
110474403,8995305,"test","MDK","male","IFD_M-105-N.png","CFD_M-234-N.png","Diff","Diff","yes","סמנכל כספים","HIGH",383.2140000000072
110474403,8995305,"test","MDK","male","CFD_M-200-N.png","CFD_M-201-N.png","Diff","Diff","yes","מדען נתונים","HIGH",383.3830000000016
110474403,8995305,"test","MDK","male","CFD_M-242-N.png","CFD_M-242-N.png","Same","Same","yes","מדען","HIGH",366.6369999999879
110474403,8995305,"test","MDK","male","CFD_M-224-N.png","CFD_M-224-N.png","Same","Same","yes","עובד אשפה","LOW",333.07600000000093
110474403,8995305,"test","MDK","male","IFD_M-113-N.png","IFD_M-113-N.png","Same","Same","yes","מרצה באוניברסיטה","HIGH",316.3500000000349
110474403,8995305,"test","MDK","male","CFD_M-212-N.png","CFD_M-212-N.png","Same","Same","yes","נהג מונית","LOW",299.87099999998463
110474403,8995305,"test","MDK","male","IFD_M-087-N.png","CFD_M-239-N.png","Diff","Same","no","פועל בניין","LOW",416.6579999999958
110474403,8995305,"test","MDK","male","IFD_M-035-N.png","IFD_M-042-N.png","Diff","Diff","yes","רופא","HIGH",549.8080000000191
110474403,8995305,"test","MDK","male","IFD_M-107-N.png","IFD_M-114-N.png","Diff","Diff","yes","אדריכל","HIGH",466.4180000000051
110474403,8995305,"test","MDK","male","CFD_M-218-N.png","CFD_M-218-N.png","Same","Same","yes","עורך דין","HIGH",416.5320000000065
110474403,8995305,"test","MDK","male","CFD_M-236-N.png","IFD_M-062-N.png","Diff","Diff","yes","פיזיקאי","HIGH",399.8499999999767
110474403,8995305,"test","MDK","male","IFD_M-044-N.png","IFD_M-044-N.png","Same","Same","yes","רופא שיניים","HIGH",299.8269999999902
110474403,8995305,"test","MDK","male","CFD_M-222-N.png","CFD_M-222-N.png","Same","Same","yes","נהג משאית","LOW",399.7609999999986
110474403,8995305,"test","MDK","male","CFD_M-229-N.png","CFD_M-229-N.png","Same","Same","yes","קצב","LOW",383.2509999999893
110474403,8995305,"test","MDK","male","CFD_M-202-N.png","CFD_M-202-N.png","Same","Diff","no","פסיכולוג","HIGH",266.4180000000051
110474403,8995305,"test","MDK","male","IFD_M-039-N.png","CFD_M-248-N.png","Diff","Diff","yes","פחח","LOW",499.9079999999958
110474403,8995305,"test","MDK","male","CFD_M-206-N.png","CFD_M-206-N.png","Same","Same","yes","סמנכל כספים","HIGH",349.7970000000205
110474403,8995305,"test","MDK","male","IFD_M-097-N.png","IFD_M-097-N.png","Same","Same","yes","קופאי","LOW",316.49099999998
110474403,8995305,"test","MDK","male","IFD_M-046-N.png","CFD_M-232-N.png","Diff","Diff","yes","מדען נתונים","HIGH",449.74299999995856
110474403,8995305,"test","MDK","male","IFD_M-033-N.png","IFD_M-066-N.png","Diff","Diff","yes","מדען","HIGH",399.5960000000195
110474403,8995305,"test","MDK","male","CFD_M-204-N.png","CFD_M-247-N.png","Diff","Diff","yes","מרצה באוניברסיטה","HIGH",400.0329999999958
110474403,8995305,"test","MDK","male","IFD_M-117-N.png","IFD_M-117-N.png","Same","Same","yes","עובד מפעל","LOW",349.85999999998603
110474403,8995305,"test","MDK","male","CFD_M-223-N.png","CFD_M-223-N.png","Same","Same","yes","רוכל","LOW",383.1119999999646
110474403,8995305,"test","MDK","male","CFD_M-238-N.png","CFD_M-237-N.png","Diff","Diff","yes","רופא","HIGH",399.5989999999874
110474059,8995331,"test","MDK","male","IFD_M-032-N.png","IFD_M-032-N.png","Same","Same","yes","אדריכל","HIGH",316.4180000000051
110474059,8995331,"test","MDK","male","IFD_M-117-N.png","CFD_M-220-N.png","Diff","Diff","yes","מנקה","LOW",566.5869999999995
110474059,8995331,"test","MDK","male","CFD_M-247-N.png","CFD_M-237-N.png","Diff","Diff","yes","עורך דין","HIGH",566.7459999999992
110474059,8995331,"test","MDK","male","CFD_M-225-N.png","IFD_M-108-N.png","Diff","Diff","yes","עובד אשפה","LOW",516.6630000000005
110474059,8995331,"test","MDK","male","IFD_M-066-N.png","CFD_M-222-N.png","Diff","Diff","yes","נהג מונית","LOW",533.1600000000035
110474059,8995331,"test","MDK","male","CFD_M-204-N.png","CFD_M-204-N.png","Same","Same","yes","פיזיקאי","HIGH",466.6609999999928
110474059,8995331,"test","MDK","male","IFD_M-017-N.png","IFD_M-015-N.png","Diff","Diff","yes","פועל בניין","LOW",549.9870000000228
110474059,8995331,"test","MDK","male","CFD_M-250-N.png","CFD_M-250-N.png","Same","Same","yes","רופא שיניים","HIGH",516.6689999999944
110474059,8995331,"test","MDK","male","CFD_M-212-N.png","CFD_M-212-N.png","Same","Same","yes","פסיכולוג","HIGH",416.3950000000186
110474059,8995331,"test","MDK","male","CFD_M-232-N.png","CFD_M-232-N.png","Same","Same","yes","נהג משאית","LOW",500.0010000000184
110474059,8995331,"test","MDK","male","CFD_M-235-N.png","CFD_M-251-N.png","Diff","Same","no","סמנכל כספים","HIGH",600.0460000000021
110474059,8995331,"test","MDK","male","CFD_M-234-N.png","IFD_M-087-N.png","Diff","Diff","yes","קצב","LOW",816.6589999999851
110474059,8995331,"test","MDK","male","CFD_M-229-N.png","CFD_M-229-N.png","Same","Same","yes","פחח","LOW",499.99599999998463
110474059,8995331,"test","MDK","male","CFD_M-214-N.png","IFD_M-033-N.png","Diff","Diff","yes","קופאי","LOW",616.6490000000049
110474059,8995331,"test","MDK","male","CFD_M-239-N.png","CFD_M-239-N.png","Same","Same","yes","מדען נתונים","HIGH",616.6739999999991
